nfl_id,home_team,away_team,home_won,home_win_probability,home_score,predicted_home_score,away_score,predicted_away_score,home_total_yards,predicted_home_total_yards,away_yards,predicted_away_total_yards
2009112908,TEN,ARI,1.0,1.0,21.496121406555176,20.0,22.253598511219025,17.0,370.4942675232887,532.0,364.4949021935463,292.0
2009112911,BAL,PIT,1.0,1.0,20.60829335451126,20.0,21.651283860206604,17.0,370.7675687074661,393.0,368.01738691329956,298.0
2009113000,NO,NE,1.0,1.0,20.289186120033264,38.0,21.23731529712677,17.0,375.4819470643997,480.0,370.34947270154953,366.0
2009120300,BUF,NYJ,0.0,0.0,28.137458384037018,13.0,27.60561114549637,19.0,347.93383157253265,194.0,334.78264451026917,331.0
2009120600,ATL,PHI,0.0,0.0,26.61799383163452,7.0,26.0626802444458,34.0,360.15695971250534,295.0,343.0528893470764,380.0
2009120601,CAR,TB,1.0,1.0,21.263882160186768,16.0,22.096082031726837,6.0,370.57517325878143,309.0,365.4127281308174,469.0
2009120602,CHI,STL,1.0,1.0,21.056602239608765,17.0,21.925880789756775,9.0,371.33030623197556,247.99999999999997,366.3908788561821,233.0
2009120603,CIN,DET,1.0,1.0,21.016772270202637,23.0,21.85592520236969,13.0,372.34218364953995,321.0,366.7768578529358,244.99999999999997
2009120604,IND,TEN,1.0,1.0,20.619008421897888,27.0,21.530735194683075,17.0,373.7564435005188,358.0,368.65597116947174,375.0
2009120605,JAC,HOU,1.0,1.0,20.829647541046143,23.0,21.845141768455505,18.0,369.6900008916855,323.0,366.9037545323372,301.0
2009120606,KC,DEN,0.0,0.0,27.121929049491882,13.0,26.5351003408432,44.0,356.95422703027725,222.0,340.4977474808693,413.0
2009120607,PIT,OAK,0.0,0.0,25.605629682540894,24.0,25.229384660720825,27.0,364.05591863393784,401.0,347.6277618408203,395.99999999999994
2009120608,WAS,NO,0.0,0.0,26.78888428211212,30.0,26.24474585056305,33.0,358.58832359313965,455.0,342.07508355379105,463.0
2009120613,MIA,NE,1.0,1.0,20.527382493019104,22.0,21.58463019132614,21.0,371.0625622868538,416.0,368.4028676748276,448.0
2009120609,CLE,SD,0.0,0.0,26.33557540178299,23.0,25.865943551063538,30.0,360.4547894001007,372.00000000000006,344.1449443101883,476.99999999999994
2009120611,NYG,DAL,1.0,1.0,20.48257839679718,31.0,21.52193993330002,24.0,371.830419421196,337.0,368.7540851831436,424.0
2009120612,SEA,SF,1.0,1.0,20.974251985549927,20.0,21.887207508087158,17.0,370.9556333422661,292.0,366.62662076950073,356.0
2009120610,ARI,MIN,1.0,1.0,20.401216685771942,30.0,21.39400953054428,17.0,373.557226061821,398.0,369.46817123889923,315.0
2009120700,GB,BAL,1.0,1.0,20.726070404052734,27.0,21.610674142837524,14.0,373.5539300441742,350.0,368.1896229982376,185.0
2009121000,CLE,PIT,1.0,1.0,21.338093101978302,13.0,22.198955178260803,6.0,369.33226799964905,255.0,364.84163558483124,216.0
2009121300,ATL,NO,0.0,0.0,26.151963233947754,23.0,25.729572653770447,26.0,360.83444464206696,392.0,344.8988125324249,391.0
2009121301,BAL,DET,1.0,1.0,20.957215785980225,48.0,21.850758910179138,3.0,371.54059982299805,548.0,366.8264130949974,229.0
2009121302,CHI,GB,0.0,0.0,27.1114541888237,14.0,26.484442591667175,21.0,357.91846549510956,254.0,340.7562932372093,315.0
2009121303,HOU,SEA,1.0,1.0,20.889045119285583,34.0,21.796370565891266,7.0,371.7510850429535,450.0,367.14064621925354,282.0
2009121304,IND,DEN,1.0,1.0,20.83678537607193,28.0,21.64362496137619,16.0,374.5031064748764,312.0,367.97277569770813,357.0
2009121305,JAC,MIA,0.0,1.0,20.746837198734283,10.0,21.762226104736328,14.0,370.3360586762428,217.00000000000003,367.37520003318787,354.0
2009121306,KC,BUF,0.0,0.0,26.384481489658356,10.0,25.89982008934021,16.0,360.4075720310211,354.0,343.9566880464554,273.0
2009121307,MIN,CIN,1.0,1.0,20.7960444688797,30.0,21.67148894071579,10.0,373.2209172844887,322.00000000000006,367.8395552635193,210.0
2009121308,NE,CAR,1.0,1.0,20.729145050048828,20.0,21.71412193775177,10.0,371.18436163663864,377.0,367.63761669397354,305.0
2009121309,TB,NYJ,0.0,0.0,27.374864876270294,3.0,26.749780476093292,26.0,355.84312415122986,123.99999999999999,339.3314171433449,310.0
2009121310,TEN,STL,1.0,1.0,21.53606778383255,47.0,22.328829407691956,7.0,369.36676120758057,445.99999999999994,364.08347487449646,240.0
2009121311,OAK,WAS,0.0,0.0,26.088467359542847,13.0,25.68392413854599,34.0,360.9322137236595,227.0,345.15206933021545,295.0
2009121312,DAL,SD,0.0,0.0,26.250048875808716,17.0,25.751656889915466,20.0,361.7530370950699,347.00000000000006,344.7530212402344,341.0
2009121313,NYG,PHI,0.0,0.0,26.44262260198593,38.0,25.932595372200012,45.0,360.51680052280426,512.0,343.7708463072777,374.0
2009121400,SF,ARI,1.0,1.0,20.808317184448242,24.0,21.79564994573593,9.0,370.5131621360779,327.0,367.1746028661728,244.99999999999997
2009121700,JAC,IND,0.0,0.0,27.22151690721512,31.0,26.617502331733704,35.0,356.5632656812668,345.0,340.04899084568024,369.0
2009121900,NO,DAL,0.0,0.0,26.039311826229095,17.0,25.55973172187805,24.0,362.9731385111809,336.0,345.79877865314484,439.0
2009122001,BUF,NE,0.0,0.0,27.118725061416626,10.0,26.570425510406494,17.0,356.13183230161667,241.0,340.3211039304733,224.0
2009122002,DET,ARI,0.0,0.0,27.076443135738373,24.0,26.545750737190247,31.0,356.07085597515106,282.0,340.4598049521446,339.99999999999994
2009122003,KC,CLE,0.0,0.0,25.75349909067154,34.0,25.398719310760498,41.0,362.4304453730583,491.0,346.71537816524506,417.0
2009122004,NYJ,ATL,0.0,0.0,26.187179386615753,7.0,25.743120312690735,10.0,361.04029244184494,314.0,344.818021774292,238.0
2009122007,STL,HOU,0.0,0.0,26.570915162563324,13.0,26.122310638427734,16.0,358.16869455575943,237.0,342.76805210113525,419.0
2009122008,TEN,MIA,1.0,1.0,21.18446981906891,27.0,22.01157546043396,24.0,371.31290632486343,364.0,365.8893476128578,468.0
2009122009,DEN,OAK,0.0,0.0,26.297354817390442,19.0,25.659857273101807,20.0,361.208504319191,337.0,345.9823974967003,343.0
2009122010,SD,CIN,1.0,1.0,20.959876537322998,27.0,21.845078945159912,24.0,371.7141006588936,366.0,366.85557901859283,407.0
2009122000,BAL,CHI,1.0,1.0,21.18551379442215,31.0,21.99398124217987,7.0,371.737556040287,345.99999999999994,365.9821343421936,219.99999999999997
2009122005,PHI,SF,1.0,1.0,21.314621210098267,27.0,22.004406213760376,13.0,373.48084276914597,422.00000000000006,365.8791912794113,261.0
2009122006,PIT,GB,1.0,1.0,20.993156254291534,37.0,21.94761025905609,36.0,369.8420009613037,537.0,366.29924190044403,436.0
2009122011,SEA,TB,0.0,0.0,26.008330702781677,7.0,25.657056093215942,24.0,360.3750717639923,380.0,345.31602704524994,339.0
2009122012,CAR,MIN,1.0,1.0,21.258309364318848,26.0,22.19694483280182,7.0,368.14880603551865,397.00000000000006,364.88176268339157,237.0
2009122100,WAS,NYG,0.0,0.0,26.113940358161926,12.0,25.61394637823105,45.0,362.84482377767563,302.0,345.4979595541954,387.0
2009122500,TEN,SD,0.0,0.0,26.870033502578735,17.0,26.23966270685196,42.0,359.85878509283066,270.0,342.072745680809,425.0
2009122700,ATL,BUF,1.0,1.0,21.03327077627182,31.0,21.966736257076263,3.0,370.0185678601265,391.0,366.1829997897148,178.0
2009122701,CIN,KC,1.0,1.0,20.836609840393066,17.0,21.696060240268707,10.0,373.27710288763046,274.0,367.69364899396896,295.0
2009122702,CLE,OAK,1.0,1.0,22.074999272823334,23.0,22.70185935497284,9.0,368.9866843819618,282.0,361.9253115057945,389.0
2009122703,GB,SEA,1.0,1.0,20.70667278766632,48.0,21.62417560815811,10.0,372.9365782737732,417.0,368.1249290704727,291.0
2009122704,MIA,HOU,0.0,0.0,26.800876140594482,20.0,26.22845059633255,27.0,359.1184458732605,363.0,342.15315318107605,406.0
2009122705,NYG,CAR,0.0,0.0,26.960338294506073,9.0,26.24852818250656,41.0,360.9509550333023,317.0,341.99693727493286,416.0
2009122706,NE,JAC,1.0,1.0,20.60738980770111,35.0,21.569547057151794,7.0,372.6668413877487,464.0,368.4533044099808,275.0
2009122707,NO,TB,0.0,1.0,20.636831760406494,17.0,21.581690430641174,20.0,372.84199023246765,373.0,368.3775343298912,439.0
2009122709,PIT,BAL,1.0,1.0,20.789385199546814,23.0,21.666222870349884,20.0,373.2404251098633,286.0,367.8700625896454,323.0
2009122710,ARI,STL,1.0,1.0,21.211524486541748,31.0,22.087752401828766,10.0,369.9613091349602,407.0,365.4761573076248,238.0
2009122711,SF,DET,1.0,1.0,21.3319308757782,20.0,22.09448742866516,6.0,371.65891152620316,310.0,365.3960180878639,289.0
2009122708,PHI,DEN,1.0,1.0,20.890756130218506,30.0,21.741509199142456,27.0,373.05672961473465,394.0,367.4316539168358,241.0
2009122712,IND,NYJ,0.0,0.0,26.53133463859558,15.0,25.94431561231613,29.0,361.52714490890503,286.0,343.6809340119362,293.0
2009122713,WAS,DAL,0.0,0.0,26.337800085544586,0.0,25.883085072040558,17.0,360.10817098617554,218.0,344.0574848651886,393.0
2009122800,CHI,MIN,1.0,1.0,22.094598293304443,36.0,22.89801585674286,30.0,364.77931785583496,363.0,360.89132010936737,423.0
2011010200,NE,MIA,1.0,1.0,20.6077002286911,38.0,21.517239272594452,7.0,373.89610266685486,501.99999999999994,368.732239484787,250.0
2011010201,NYJ,BUF,1.0,1.0,21.260888814926147,38.0,22.10013598203659,7.0,370.4349775314331,388.0,365.3923771381378,162.0
2011010202,BAL,CIN,1.0,1.0,20.948594212532043,13.0,21.825110375881195,7.0,372.00453346967697,199.0,366.96580398082733,395.0
2011010203,CLE,PIT,0.0,0.0,26.17601716518402,9.0,25.68247550725937,41.0,362.2203050851822,225.0,345.1291121840477,418.0
2011010206,KC,OAK,0.0,0.0,26.294198870658875,10.0,25.803970217704773,31.0,361.230311691761,201.0,344.47289806604385,344.0
2011010209,DET,MIN,1.0,1.0,21.699582040309906,20.0,22.560909748077393,13.0,366.5112984776497,357.0,362.8022821545601,214.00000000000003
2011010211,ATL,CAR,1.0,1.0,20.816572904586792,31.0,21.690677762031555,10.0,373.0918360352516,352.0,367.7297518849373,291.0
2011010212,NO,TB,0.0,0.0,25.32923674583435,13.0,24.98699575662613,23.0,365.45281690359116,305.0,348.9589313864708,317.0
2011010204,HOU,JAC,1.0,1.0,20.912389516830444,34.0,21.820385694503784,17.0,371.5533623099327,497.0,367.00439804792404,322.00000000000006
